MG,31,56205,Rochedo de Minas, 2.293 
MG,31,56304,Rodeiro, 7.857 
MG,31,56403,Romaria, 3.644 
MG,31,56452,Rosário da Limeira, 4.580 
MG,31,56502,Rubelita, 6.789 
MG,31,56601,Rubim, 10.377 
MG,31,56700,Sabará, 135.968 
MG,31,56809,Sabinópolis, 15.936 
MG,31,56908,Sacramento, 25.998 
MG,31,57005,Salinas, 41.678 
MG,31,57104,Salto da Divisa, 7.127 
MG,31,57203,Santa Bárbara, 30.690 
MG,31,57252,Santa Bárbara do Leste, 8.180 
MG,31,57278,Santa Bárbara do Monte Verde, 3.096 
MG,31,57302,Santa Bárbara do Tugúrio, 4.590 
MG,31,57336,Santa Cruz de Minas, 8.547 
MG,31,57377,Santa Cruz de Salinas, 4.337 
MG,31,57401,Santa Cruz do Escalvado, 4.960 
MG,31,57500,Santa Efigênia de Minas, 4.587 
MG,31,57609,Santa Fé de Minas, 3.985 
MG,31,57658,Santa Helena de Minas, 6.410 
MG,31,57708,Santa Juliana, 13.380 
MG,31,57807,Santa Luzia, 218.897 
MG,31,57906,Santa Margarida, 16.173 
MG,31,58003,Santa Maria de Itabira, 11.007 
MG,31,58102,Santa Maria do Salto, 5.381 
MG,31,58201,Santa Maria do Suaçuí, 14.896 
MG,31,58300,Santana da Vargem, 7.322 
MG,31,58409,Santana de Cataguases, 3.876 
MG,31,58508,Santana de Pirapama, 7.965 
MG,31,58607,Santana do Deserto, 4.032 
MG,31,58706,Santana do Garambéu, 2.436 
MG,31,58805,Santana do Jacaré, 4.861 
MG,31,58904,Santana do Manhuaçu, 8.853 
MG,31,58953,Santana do Paraíso, 32.828 
MG,31,59001,Santana do Riacho, 4.301 
MG,31,59100,Santana dos Montes, 3.887 
MG,31,59209,Santa Rita de Caldas, 9.198 
MG,31,59308,Santa Rita de Jacutinga, 5.043 
MG,31,59357,Santa Rita de Minas, 7.149 
MG,31,59407,Santa Rita de Ibitipoca, 3.566 
MG,31,59506,Santa Rita do Itueto, 5.699 
MG,31,59605,Santa Rita do Sapucaí, 42.324 
MG,31,59704,Santa Rosa da Serra, 3.386 
MG,31,59803,Santa Vitória, 19.646 
MG,31,59902,Santo Antônio do Amparo, 18.553 
MG,31,60009,Santo Antônio do Aventureiro, 3.668 
MG,31,60108,Santo Antônio do Grama, 4.071 
MG,31,60207,Santo Antônio do Itambé, 4.040 
MG,31,60306,Santo Antônio do Jacinto, 11.977 
MG,31,60405,Santo Antônio do Monte, 28.115 
MG,31,60454,Santo Antônio do Retiro, 7.339 
MG,31,60504,Santo Antônio do Rio Abaixo, 1.813 
MG,31,60603,Santo Hipólito, 3.218 
MG,31,60702,Santos Dumont, 47.561 
MG,31,60801,São Bento Abade, 5.159 
MG,31,60900,São Brás do Suaçuí, 3.747 
MG,31,60959,São Domingos das Dores, 5.697 
MG,31,61007,São Domingos do Prata, 17.787 
MG,31,61056,São Félix de Minas, 3.458 
MG,31,61106,São Francisco, 56.805 
MG,31,61205,São Francisco de Paula, 6.673 
MG,31,61304,São Francisco de Sales, 6.224 
MG,31,61403,São Francisco do Glória, 5.085 
MG,31,61502,São Geraldo, 11.905 
MG,31,61601,São Geraldo da Piedade, 4.214 
MG,31,61650,São Geraldo do Baixio, 3.920 
MG,31,61700,São Gonçalo do Abaeté, 6.898 
MG,31,61809,São Gonçalo do Pará, 11.985 
MG,31,61908,São Gonçalo do Rio Abaixo, 10.773 
MG,31,62005,São Gonçalo do Sapucaí, 25.517 
MG,31,62104,São Gotardo, 35.016 
MG,31,62203,São João Batista do Glória, 7.431 
MG,31,62252,São João da Lagoa, 4.942 
MG,31,62302,São João da Mata, 2.811 
MG,31,62401,São João da Ponte, 25.856 
MG,31,62450,São João das Missões, 12.862 
MG,31,62500,São João del Rei, 90.263 
MG,31,62559,São João do Manhuaçu, 11.367 
MG,31,62575,São João do Manteninha, 5.759 
MG,31,62609,São João do Oriente, 7.819 
MG,31,62658,São João do Pacuí, 4.396 
MG,31,62708,São João do Paraíso, 23.729 
MG,31,62807,São João Evangelista, 16.083 
MG,31,62906,São João Nepomuceno, 26.538 
MG,31,62922,São Joaquim de Bicas, 30.160 
MG,31,62948,São José da Barra, 7.374 
MG,31,62955,São José da Lapa, 22.910 
MG,31,63003,São José da Safira, 4.303 
MG,31,63102,São José da Varginha, 4.834 
MG,31,63201,São José do Alegre, 4.228 
MG,31,63300,São José do Divino, 3.946 
MG,31,63409,São José do Goiabal, 5.633 
MG,31,63508,São José do Jacuri, 6.650 
MG,31,63607,São José do Mantimento, 2.787 
MG,31,63706,São Lourenço, 45.457 
MG,31,63805,São Miguel do Anta, 7.045 
MG,31,63904,São Pedro da União, 4.911 
MG,31,64001,São Pedro dos Ferros, 8.181 
MG,31,64100,São Pedro do Suaçuí, 5.494 
MG,31,64209,São Romão, 11.892 
MG,31,64308,São Roque de Minas, 7.092 
MG,31,64407,São Sebastião da Bela Vista, 5.438 
MG,31,64431,São Sebastião da Vargem Alegre, 3.006 
MG,31,64472,São Sebastião do Anta, 6.419 
MG,31,64506,São Sebastião do Maranhão, 10.511 
MG,31,64605,São Sebastião do Oeste, 6.589 
MG,31,64704,São Sebastião do Paraíso, 70.533 
MG,31,64803,São Sebastião do Rio Preto, 1.582 
MG,31,64902,São Sebastião do Rio Verde, 2.249 
MG,31,65008,São Tiago, 11.073 
MG,31,65107,São Tomás de Aquino, 7.222 
MG,31,65206,São Thomé das Letras, 7.106 
MG,31,65305,São Vicente de Minas, 7.672 
MG,31,65404,Sapucaí-Mirim, 6.850 
MG,31,65503,Sardoá, 6.198 
MG,31,65537,Sarzedo, 31.037 
MG,31,65552,Setubinha, 12.060 
MG,31,65560,Sem-Peixe, 2.776 
MG,31,65578,Senador Amaral, 5.439 
MG,31,65602,Senador Cortes, 2.049 
MG,31,65701,Senador Firmino, 7.792 
MG,31,65800,Senador José Bento, 1.672 
MG,31,65909,Senador Modestino Gonçalves, 4.410 
MG,31,66006,Senhora de Oliveira, 5.892 
MG,31,66105,Senhora do Porto, 3.602 
MG,31,66204,Senhora dos Remédios, 10.622 
MG,31,66303,Sericita, 7.434 
MG,31,66402,Seritinga, 1.874 
MG,31,66501,Serra Azul de Minas, 4.372 
MG,31,66600,Serra da Saudade, 812 
MG,31,66709,Serra dos Aimorés, 8.809 
MG,31,66808,Serra do Salitre, 11.491 
MG,31,66907,Serrania, 7.812 
MG,31,66956,Serranópolis de Minas, 4.769 
MG,31,67004,Serranos, 2.023 
MG,31,67103,Serro, 21.435 
MG,31,67202,Sete Lagoas, 236.228 
MG,31,67301,Silveirânia, 2.292 
MG,31,67400,Silvianópolis, 6.314 
MG,31,67509,Simão Pereira, 2.651 
MG,31,67608,Simonésia, 19.633 
MG,31,67707,Sobrália, 5.791 
MG,31,67806,Soledade de Minas, 6.131 
MG,31,67905,Tabuleiro, 3.963 
MG,31,68002,Taiobeiras, 33.824 
MG,31,68051,Taparuba, 3.196 
MG,31,68101,Tapira, 4.650 
MG,31,68200,Tapiraí, 1.921 
MG,31,68309,Taquaraçu de Minas, 4.075 
MG,31,68408,Tarumirim, 14.667 
MG,31,68507,Teixeiras, 11.836 
MG,31,68606,Teófilo Otoni, 141.934 
MG,31,68705,Timóteo, 88.931 
MG,31,68804,Tiradentes, 7.807 
MG,31,68903,Tiros, 6.795 
MG,31,69000,Tocantins, 16.766 
MG,31,69059,Tocos do Moji, 4.147 
MG,31,69109,Toledo, 6.232 
MG,31,69208,Tombos, 8.772 
MG,31,69307,Três Corações, 78.999 
MG,31,69356,Três Marias, 31.687 
MG,31,69406,Três Pontas, 57.097 
MG,31,69505,Tumiritinga, 6.739 
MG,31,69604,Tupaciguara, 25.538 
MG,31,69703,Turmalina, 19.762 
MG,31,69802,Turvolândia, 5.025 
MG,31,69901,Ubá, 113.300 
MG,31,70008,Ubaí, 12.531 
MG,31,70057,Ubaporanga, 12.622 
MG,31,70107,Uberaba, 328.272 
MG,31,70206,Uberlândia, 676.613 
MG,31,70305,Umburatiba, 2.709 
MG,31,70404,Unaí, 83.980 
MG,31,70438,União de Minas, 4.452 
MG,31,70479,Uruana de Minas, 3.338 
MG,31,70503,Urucânia, 10.589 
MG,31,70529,Urucuia, 16.095 
MG,31,70578,Vargem Alegre, 6.632 
MG,31,70602,Vargem Bonita, 2.209 
MG,31,70651,Vargem Grande do Rio Pardo, 5.032 
MG,31,70701,Varginha, 134.364 
MG,31,70750,Varjão de Minas, 6.947 
MG,31,70800,Várzea da Palma, 39.128 
MG,31,70909,Varzelândia, 19.723 
MG,31,71006,Vazante, 20.784 
MG,31,71030,Verdelândia, 9.220 
MG,31,71071,Veredinha, 5.798 
MG,31,71105,Veríssimo, 3.911 
MG,31,71154,Vermelho Novo, 4.905 
MG,31,71204,Vespasiano, 122.365 
MG,31,71303,Viçosa, 78.381 
MG,31,71402,Vieiras, 3.741 
MG,31,71501,Mathias Lobato, 3.342 
MG,31,71600,Virgem da Lapa, 14.043 
MG,31,71709,Virgínia, 8.870 
MG,31,71808,Virginópolis, 10.793 
MG,31,71907,Virgolândia, 5.613 
MG,31,72004,Visconde do Rio Branco, 41.932 
MG,31,72103,Volta Grande, 5.315 
MG,31,72202,Wenceslau Braz, 2.615 
